0.333;33.987;0.28234;16.177;124.69;19.456;-6.9262;-0.9338
0.334;33.97;0.28034;16.062;123.8;19.059;-6.9339;-0.93615
0.335;33.954;0.27835;15.948;122.91;18.671;-6.9401;-0.93885
0.336;33.938;0.27639;15.836;122.04;18.291;-6.9449;-0.94187
0.337;33.922;0.27445;15.725;121.18;17.919;-6.9482;-0.94518
0.338;33.906;0.27253;15.615;120.33;17.555;-6.9502;-0.94875
0.339;33.891;0.27064;15.506;119.49;17.199;-6.951;-0.95256
0.34;33.876;0.26877;15.399;118.67;16.851;-6.9505;-0.95657
0.341;33.861;0.26692;15.294;117.86;16.511;-6.9489;-0.96078
0.342;33.847;0.2651;15.189;117.05;16.179;-6.9461;-0.96515
0.343;33.833;0.26331;15.087;116.26;15.855;-6.9423;-0.96967
0.344;33.82;0.26154;14.985;115.49;15.539;-6.9375;-0.97432
0.345;33.806;0.2598;14.886;114.72;15.23;-6.9317;-0.97909
0.346;33.793;0.25809;14.787;113.97;14.929;-6.925;-0.98396
0.347;33.781;0.2564;14.691;113.23;14.635;-6.9174;-0.98892
0.348;33.768;0.25474;14.596;112.5;14.349;-6.909;-0.99396
0.349;33.756;0.25311;14.502;111.79;14.07;-6.8997;-0.99905
0.35;33.744;0.2515;14.41;111.09;13.798;-6.8898;-1.0042
0.351;33.733;0.24992;14.319;110.4;13.532;-6.879;-1.0094
0.352;33.722;0.24837;14.23;109.72;13.274;-6.8676;-1.0146
0.353;33.711;0.24684;14.143;109.05;13.022;-6.8556;-1.0199
0.354;33.7;0.24534;14.057;108.4;12.777;-6.8429;-1.0252
0.355;33.69;0.24387;13.973;107.76;12.539;-6.8296;-1.0305
0.356;33.68;0.24242;13.89;107.13;12.306;-6.8157;-1.0358
0.357;33.67;0.241;13.808;106.52;12.08;-6.8013;-1.0411
0.358;33.66;0.23961;13.728;105.91;11.86;-6.7864;-1.0464
0.359;33.651;0.23824;13.65;105.32;11.645;-6.771;-1.0517
0.36;33.642;0.2369;13.573;104.74;11.437;-6.7552;-1.057
0.361;33.633;0.23558;13.498;104.17;11.234;-6.7389;-1.0623
0.362;33.624;0.23429;13.424;103.61;11.036;-6.7222;-1.0675
0.363;33.616;0.23303;13.352;103.06;10.844;-6.7051;-1.0727
0.364;33.608;0.23179;13.281;102.53;10.658;-6.6877;-1.0779
0.365;33.6;0.23058;13.211;102.01;10.476;-6.6699;-1.0831
0.366;33.592;0.22939;13.143;101.49;10.299;-6.6518;-1.0883
0.367;33.584;0.22822;13.076;100.99;10.128;-6.6334;-1.0934
0.368;33.577;0.22708;13.011;100.5;9.9607;-6.6147;-1.0984
0.369;33.57;0.22597;12.947;100.02;9.7986;-6.5957;-1.1035
0.37;33.563;0.22488;12.884;99.55;9.6409;-6.5765;-1.1085
0.371;33.556;0.22381;12.823;99.091;9.4877;-6.557;-1.1134
0.372;33.55;0.22276;12.763;98.642;9.3388;-6.5374;-1.1183
0.373;33.543;0.22174;12.705;98.203;9.1941;-6.5175;-1.1232
0.374;33.537;0.22074;12.648;97.774;9.0536;-6.4975;-1.128
